timestamp,user_id,product_id,product_name,category,price,quantity,payment_method
2023-03-06 05:16:58,dd83cfcd-a071-4f9a-8dc5-68a994e5806a,P8212,Kid's Onesie,kids,126.81,5,upi
2023-12-22 21:37:43,0d2292c6-a0e9-4916-94c7-1d6d6a514c76,P1783,Women's Sandals,women,21.84,5,credit_card
2023-06-13 05:27:59,11c4a404-48c8-4baa-941f-fdb75dc01b4a,P8174,Kid's Story Book,kids,34.04,3,credit_card
2023-06-15 09:36:33,21216c4e-7287-4f5a-8f7a-ac29fb6c5593,P4296,Women's Handbag,women,36.65,2,upi
2023-01-02 13:57:49,3d486d70-e4cf-49cb-a4c9-56aec4845000,P5081,Women's Dress,women,137.28,1,credit_card
2023-02-05 01:20:42,4d3a0e9b-4483-40d2-ae57-1a32f58ca2fe,P1632,Women's Scarf,women,133.61,5,upi
2023-08-28 17:31:50,7ee087f4-e1e7-4753-a208-e6e75f15fcce,P4634,Kid's Story Book,kids,13.58,3,credit_card
2023-01-12 16:11:06,1fdc74ea-f8e6-4639-b8f5-a667afde3ceb,P8932,Women's Sandals,women,153.88,5,upi
2023-10-31 04:28:40,5d27f203-e59c-41dc-a0c7-216939585e79,P4073,Men's Formal Shirt,men,96.46,2,upi
2023-08-18 08:17:56,cfd9c85e-34ce-45a1-8b5c-16dce0583726,P4434,Kid's Story Book,kids,27.92,1,upi
2023-11-26 22:50:43,0c766609-0ab7-49f2-b857-3c75412bca95,P8268,Women's Scarf,women,150.88,3,wallet
2023-11-02 08:04:56,2883bc86-6d40-4596-a09f-9f96685a6ad6,P9102,Men's Shoes,men,22.12,2,wallet
2023-04-20 16:05:52,43113e82-3211-4d55-9bef-3be8b40cc99d,P1633,Women's Earrings,women,6.76,4,credit_card
2023-10-05 23:52:41,19341a1a-ca6f-4966-8afc-424b2b4a3f19,P6256,Men's T-Shirt,men,106.63,5,wallet
2023-06-15 00:03:29,ffecbce9-f835-43e8-94dc-8ca7788b6ecc,P2385,Men's Formal Shirt,men,134.71,2,upi
2023-03-19 04:41:27,631a89b6-e6cc-4574-9670-a4b8f5d91616,P5444,Kid's Story Book,kids,18.91,1,credit_card
2023-07-02 03:30:35,ce54ab48-381a-4ff6-94d5-c35569ed66d6,P4289,Women's Dress,women,119.96,3,wallet
2023-02-21 00:54:04,e7b6b75b-57fe-40d2-9135-5f012280efc1,P4967,Women's Dress,women,141.98,3,upi
2023-09-20 07:10:16,7151048f-386c-4a13-9b0e-1e1904442bdf,P2341,Men's Formal Shirt,men,187.03,1,credit_card
2023-12-01 06:22:04,9c83b9e6-7ba6-4f41-8349-98d3033cc04e,P5958,Men's Watch,men,198.21,5,credit_card
2023-06-13 02:21:46,b875dab8-c718-4802-ac43-fbd0c0da2b16,P8702,Men's Jeans,men,40.12,4,upi
2023-02-11 17:03:20,eb7229e5-887d-42c5-a3ae-8428f1a14c27,P9754,Women's Handbag,women,156.67,1,wallet
2023-10-26 02:34:03,10ed75eb-5268-4882-b060-545af2ca7a7f,P1557,Kid's Building Blocks,kids,88.11,4,wallet
2023-04-28 04:17:22,d5ff66f1-ca14-4c5b-8967-849227ea7c72,P7844,Men's Jeans,men,140.97,5,upi
2023-04-03 01:48:30,18b4e3a0-dc17-4e8f-a89f-0ee442d6ab96,P6862,Women's Handbag,women,55.82,4,upi
2023-12-12 12:15:35,5e553909-5fd3-4fa0-a9ea-6ec5309019bb,P9037,Men's Jeans,men,110.01,5,credit_card
2023-12-16 15:51:49,def351a9-25dc-4bf4-bc4d-a9e9946df3fa,P7493,Kid's Tricycle,kids,122.06,2,upi
2023-08-17 18:39:35,ea671887-4780-4039-b961-70b4d8a576cd,P3889,Men's Shoes,men,72.05,2,credit_card
2023-08-30 04:57:18,323a89b8-4c10-4fd3-b44b-92a84a4c6b9b,P4402,Women's Earrings,women,36.91,4,upi
2023-11-09 12:57:03,dbdb2ea2-ed38-4bc5-bf2e-fbdf0add7e13,P1370,Women's Handbag,women,140.03,3,credit_card
2023-02-20 03:57:27,768b469b-19d0-48e0-ad93-081ebca48563,P6026,Kid's Story Book,kids,83.58,3,wallet
2023-04-17 15:58:37,86a2489d-b9bb-414a-b9d6-a4ad3b722924,P2657,Men's Shoes,men,105.2,5,wallet
2023-07-26 07:38:04,db829bf7-5b0b-4080-a654-1376dd8273ff,P1495,Women's Scarf,women,87.22,3,credit_card
2023-10-30 23:56:53,989d9f6f-3e83-49ae-af91-ae59350f596b,P9124,Kid's Onesie,kids,11.79,4,credit_card
2023-12-15 12:37:10,7cef401b-aaee-48e3-8457-9542b96e77ae,P2618,Kid's Toy Car,kids,110.19,4,credit_card
2023-05-23 15:06:27,827041e3-5d3a-4dd6-8cd5-0811ef5a9a47,P7641,Kid's Onesie,kids,28.69,4,wallet
2023-02-07 14:12:58,d2d1c64d-e4a8-46c8-b504-261fb8e033b2,P2720,Men's Jeans,men,56.2,3,credit_card
2023-12-05 01:23:47,728783cb-dfad-4037-a2aa-a6ab4d511576,P7576,Women's Dress,women,131.46,1,credit_card
2023-09-03 03:22:51,b0fddeec-a65b-4aa3-aad2-1eea58e8e375,P8501,Kid's Tricycle,kids,156.41,2,credit_card
2023-07-06 20:10:51,931400c8-8469-4fb5-bacd-05097756ea62,P1262,Women's Sandals,women,144.87,1,upi
2023-05-21 02:25:02,df24dd72-3115-4241-949f-c33abbd661a7,P4364,Kid's Building Blocks,kids,189.53,4,wallet
2023-04-06 11:22:56,a7a4977b-c748-4e12-9024-48b3a94ca468,P4868,Women's Dress,women,118.38,4,credit_card
2023-12-22 18:29:58,57f65e74-b592-47ab-b375-1309b6f83e7c,P6234,Kid's Building Blocks,kids,155.86,2,credit_card
2023-12-24 14:13:31,c7372b62-ba05-47ab-9e83-ba4b6a06cbd3,P6654,Women's Sandals,women,5.7,1,credit_card
2023-02-17 13:29:48,698c6a8b-369e-4f5a-92bc-e21e8d46182c,P8100,Women's Sandals,women,144.74,5,credit_card
2023-11-07 09:59:10,b45c5d65-6f3a-4379-ba0c-63bb752cb748,P4533,Women's Sandals,women,134.34,1,upi
2023-03-18 18:19:15,e4fb0131-f45a-4516-843f-9ed5f165e150,P1350,Kid's Tricycle,kids,146.19,2,upi
2023-11-08 17:25:30,8ba1ff36-145d-4ada-a7d5-7e1d1de0c0b8,P6296,Men's Formal Shirt,men,19.23,2,credit_card
2023-04-18 00:54:25,228f09c9-c69f-43e9-8d06-f00d3183a3ca,P8176,Men's Watch,men,175.77,1,upi
2023-01-27 18:14:23,e8a8177f-1206-49a3-a933-12c22ba2f428,P1147,Men's Shoes,men,109.96,4,upi
2023-07-27 03:40:51,2241c8e3-ce24-4057-b16f-0ab63f8879b9,P8286,Kid's Tricycle,kids,41.44,1,upi
2023-12-17 16:24:55,132acb87-3108-4975-b110-dd4bc19d5df1,P4608,Women's Handbag,women,94.42,3,credit_card
2023-01-28 14:15:33,ff218ca9-c940-40af-8207-5b011d50f634,P5142,Men's T-Shirt,men,181.24,3,credit_card
2023-09-10 03:22:45,00c87294-10fe-43d1-a0d9-f6c232c7ca05,P1006,Kid's Toy Car,kids,58.05,1,wallet
2023-04-16 07:39:07,5807d96e-7d3a-4f0d-94c3-2b048191dca0,P5257,Women's Sandals,women,33.56,4,wallet
2023-05-30 08:46:11,ac7febdb-7c03-4288-9cb5-206777bf4751,P5779,Women's Handbag,women,160.95,1,wallet
2023-09-14 09:49:41,9dd62058-f651-4f97-88df-0e4663b9c24c,P2285,Kid's Tricycle,kids,176.29,4,credit_card
2023-04-09 22:16:17,4df01260-6c58-4659-b1c9-17bdca871bca,P9383,Kid's Onesie,kids,164.46,5,credit_card
2023-07-20 00:29:54,20afc280-f8b9-472f-a3a4-c190da9c0c2c,P9296,Kid's Story Book,kids,135.57,5,credit_card
2023-01-16 19:32:29,9e3d2cd4-b73c-40ad-bf12-b1908804921a,P5241,Kid's Tricycle,kids,40.82,5,upi
2023-12-27 03:47:06,5a93a55a-7164-468f-971a-06e11b97bf83,P6105,Men's Shoes,men,178.77,1,credit_card
2023-03-05 07:32:33,ed3ae73c-1c50-4138-8a3d-75a586e2a071,P1152,Men's T-Shirt,men,104.94,1,upi
2023-12-30 08:04:49,9b25c2fb-88ed-4f6f-8156-946191e10fce,P6675,Women's Sandals,women,104.08,3,credit_card
2023-01-28 00:08:24,d32730a6-0b89-4e3e-8af7-6f014f965076,P9880,Men's Shoes,men,138.77,5,upi
2023-05-23 12:19:19,0579913c-0188-4350-91bf-8004d82bb595,P5607,Women's Sandals,women,64.08,5,wallet
2023-04-07 22:34:15,e0c6e92a-9459-455a-b218-3412159564b3,P2349,Women's Sandals,women,41.37,4,wallet
2023-10-22 00:14:10,aca0d46f-b42f-4a6a-b8b4-702556f84358,P2522,Men's T-Shirt,men,76.6,4,wallet
2023-11-28 05:50:46,53c96ab2-0632-42f3-9cba-a15de8c55f84,P3204,Men's Jeans,men,74.72,5,wallet
2023-01-16 14:21:49,260e07e8-9441-4672-b9d4-1cf7b5b1c3fc,P7581,Women's Sandals,women,50.54,2,wallet
2023-03-22 15:21:50,8d587aa2-cb0e-472d-826e-4a3077703065,P4574,Men's Formal Shirt,men,54.4,3,credit_card
2023-01-18 05:37:03,f7da9fcb-16bc-4e99-8c97-001f8970bd9c,P7233,Kid's Onesie,kids,87.76,4,wallet
2023-05-20 04:25:57,28caca78-1816-44e2-8390-d2a8f1b941df,P7504,Kid's Onesie,kids,155.1,4,credit_card
2023-12-16 10:21:48,229c97f7-6ef3-4caa-8f27-ca5ac9a1d46e,P9330,Women's Dress,women,80.81,5,upi
2023-07-03 14:41:54,e724c822-c3d8-4ecd-81e2-53433071a921,P6886,Kid's Tricycle,kids,131.5,2,wallet
2023-10-09 22:15:22,c9d78eb9-d474-4405-a07c-24262e5e330e,P6582,Kid's Building Blocks,kids,172.45,1,wallet
2023-12-10 15:00:14,391f6b89-d04b-44d7-b225-bffc05b4f23b,P5996,Women's Sandals,women,141.54,3,credit_card
2023-12-31 17:40:34,c7ae2c25-b884-4a9f-81d4-f4fab90b112a,P2481,Men's Jeans,men,40.67,2,wallet
2023-03-19 07:58:28,8bd452e9-357b-4821-8fbd-02c6e7c0968c,P9407,Kid's Building Blocks,kids,69.11,2,upi
2023-03-25 19:29:39,acf97b13-495b-4286-8fab-7ac314c07d23,P7296,Men's Jeans,men,197.87,5,upi
2023-03-03 19:56:17,b1f0b28c-a0a3-4eb6-b66c-7a679eea5e63,P3373,Men's T-Shirt,men,101.17,4,upi
2023-04-05 19:18:52,8e85491c-058f-40f1-bef0-f4e88db50461,P8515,Women's Handbag,women,71.93,3,wallet
2023-02-18 14:56:12,9d2c93a7-981e-412a-976f-2597134950e9,P1830,Men's Watch,men,110.6,1,upi
2023-08-07 22:53:30,61a1e59f-6ee6-487f-97c8-99824a054640,P7909,Kid's Onesie,kids,36.55,1,credit_card
2023-06-27 19:20:13,7243d0a8-ffc8-4bcb-8e10-2c6a841afff6,P5814,Men's Jeans,men,55.33,5,credit_card
2023-12-07 19:05:02,b0421c0c-3a92-4d4b-8ba0-318abaf1b6fb,P9053,Men's Formal Shirt,men,94.22,2,upi
2023-08-30 17:29:26,e6fa6a24-521b-4bdd-b955-e558efe5fe42,P6734,Men's Watch,men,186.7,2,upi
2023-01-08 01:02:27,39030cb0-9811-453f-8567-1d5ba272019a,P6000,Men's Jeans,men,154.43,4,upi
2023-09-08 22:05:28,ed60f887-0720-4d33-b185-e0d3e540094e,P1866,Kid's Tricycle,kids,173.77,5,upi
2023-08-23 04:12:54,a0d6bab6-6bda-46e9-8012-8a5f33ebbb75,P9448,Kid's Tricycle,kids,122.28,3,credit_card
2023-03-02 05:22:19,41da2074-08de-4013-a26b-c2a501d02485,P4510,Men's T-Shirt,men,166.39,4,upi
2023-10-24 21:11:07,876c16cf-237d-473b-9190-156664ad3bd6,P8043,Men's Formal Shirt,men,169.09,1,upi
2023-04-04 05:30:23,d9436ab4-3b54-4d15-98d1-37cd7a3a4ed1,P1753,Men's Shoes,men,97.58,1,wallet
2023-07-22 20:29:40,173109f2-dc9b-4104-ba0e-28da5000c1b9,P7834,Kid's Toy Car,kids,107.14,4,upi
2023-10-23 06:27:11,7103f512-0d30-4b98-b27d-7587609eca30,P9023,Men's T-Shirt,men,17.05,3,upi
2023-02-03 07:25:46,4dbf2061-3ba8-4af8-8cb3-9ca4013b6f23,P2259,Kid's Tricycle,kids,174.9,3,credit_card
2023-01-12 09:59:45,d5d038fe-87fa-4bee-a823-5392c97ace90,P3177,Kid's Building Blocks,kids,8.96,4,upi
2023-06-30 22:47:26,1d7743f5-6f18-413d-85a1-a759f839efce,P6173,Kid's Toy Car,kids,35.48,2,upi
2023-04-15 17:53:03,a4cc3df5-6d83-445c-bdac-02f6239fc16c,P2564,Women's Handbag,women,46.01,3,wallet
2023-06-02 12:46:21,38b4be77-722c-47a3-93b8-8da6c3175472,P2245,Men's Jeans,men,124.54,2,upi
2023-04-25 18:26:55,ef9643c2-efb9-4b2c-82ba-935d785cd7cf,P7508,Women's Scarf,women,40.7,1,wallet
2023-03-30 06:55:48,0c4dfc31-5662-4781-97b3-0fefbae1023b,P7542,Kid's Toy Car,kids,40.0,4,upi
2023-09-24 10:16:09,c73872ed-3fc0-4548-b32e-c059b419efc2,P1290,Women's Handbag,women,147.31,5,wallet
2023-08-30 06:46:20,1d3ae8eb-aff1-427a-bfcb-e9b44316a85c,P8372,Men's Shoes,men,68.33,5,credit_card
2023-12-21 22:02:24,3428f0c5-f4ee-48fd-96e9-4528b2dc87ee,P2612,Men's T-Shirt,men,103.05,1,wallet
2023-03-10 13:02:35,7173b69c-6dd2-4d78-8f6c-618ff0c46124,P4948,Kid's Building Blocks,kids,74.3,2,wallet
2023-05-05 20:29:17,be68fa19-a071-4701-9448-f107cf28793a,P7311,Kid's Onesie,kids,82.93,2,upi
2023-11-08 06:49:26,e5191d37-8b44-4016-b6c6-bda4a0138093,P7943,Kid's Tricycle,kids,86.62,2,upi
2023-05-18 02:13:38,1bba64e1-dbdf-4d54-8569-1d2e9009ce56,P6280,Women's Scarf,women,175.84,3,upi
2023-05-20 07:24:40,65a3b370-9405-462a-8c76-3931794dd018,P7152,Kid's Building Blocks,kids,103.94,4,upi
2023-05-16 17:50:04,c3fa6a03-27e0-4a31-95b5-9815bcd72def,P5837,Kid's Toy Car,kids,79.49,2,wallet
2023-03-04 18:19:41,7bbdd47d-e7a8-4b4a-8feb-ba569fa17d59,P9560,Kid's Tricycle,kids,70.1,2,upi
2023-09-21 05:05:30,8a1fc362-aabd-456c-b477-29823462cb04,P4540,Women's Sandals,women,79.79,4,wallet
2023-06-03 21:38:57,0f91f3d9-b831-43c8-ad27-087d64537f1b,P6425,Men's Jeans,men,94.12,1,upi
2023-08-25 13:48:33,7a686296-7076-4121-ba18-f0d6439a58bd,P4328,Men's Jeans,men,124.24,1,wallet
2023-06-04 22:00:09,74a45d39-a285-4446-a9a9-5c024bd574b9,P6605,Men's Jeans,men,42.52,3,credit_card
2023-10-27 16:55:22,37498849-f94a-43cd-9a23-21152935dc59,P2871,Women's Handbag,women,47.48,2,upi
2023-01-25 15:56:45,6e6e8884-6132-451c-8cb2-fad4f736524a,P4623,Kid's Toy Car,kids,145.3,4,upi
2023-08-22 19:12:33,5b46bc66-8e2f-4507-afa4-4ddbec17355d,P1001,Men's Shoes,men,59.9,5,credit_card
2023-02-14 17:21:13,0d750bf3-ac60-4f52-8605-a070500e7dbf,P4291,Kid's Building Blocks,kids,126.18,4,upi
2023-06-27 23:00:20,073b0e8f-a662-41bf-bd63-db758b4bdd82,P3802,Kid's Building Blocks,kids,76.62,2,credit_card
2023-05-07 17:06:45,b5631729-18dc-4479-88fe-90d7f3a795f9,P6531,Women's Sandals,women,8.32,5,credit_card
2023-04-18 00:42:19,27b1ee1a-407d-4095-9de4-c258523df837,P1383,Kid's Story Book,kids,84.29,2,wallet
2023-09-10 07:24:42,461ed462-5fa9-4a4f-b351-c07715784f92,P2703,Women's Earrings,women,175.7,1,wallet
2023-02-01 06:17:20,4267762b-8bfb-44b6-a326-391fd9a2abee,P5446,Women's Dress,women,95.5,3,wallet
2023-11-25 23:47:30,2a4f0ec7-9a80-4095-84a1-f111c9d8d52a,P6870,Men's Formal Shirt,men,121.5,1,upi
2023-11-13 04:56:23,b7b8ff8d-263d-4362-8f93-53e936272128,P8019,Men's Formal Shirt,men,175.47,4,wallet
2023-03-03 10:23:59,93b7d6a0-65df-4e9b-9dfa-5c9c87ccaa63,P6391,Kid's Building Blocks,kids,114.85,2,credit_card
2023-08-21 01:18:44,41804cae-2901-4008-a9a2-a85259e92c7b,P7019,Men's Shoes,men,181.25,4,wallet
2023-06-13 01:16:11,0192c2e1-3749-4136-84a3-4b37b151dd47,P9621,Women's Sandals,women,105.2,4,credit_card
2023-01-01 19:28:23,ef25069e-88b5-4146-a6c4-f5b50b637b0d,P8540,Men's Watch,men,85.86,5,upi
2023-03-01 00:46:12,2bc3a0db-01a6-4cf6-9778-4d7176129ec1,P1884,Kid's Onesie,kids,66.89,5,upi
2023-07-08 03:24:30,e5db5dc3-2938-4c3f-b043-552de0548ce3,P8673,Women's Dress,women,16.64,4,wallet
2023-08-30 02:53:31,74075705-b61e-4164-99e6-be652639ffe5,P2121,Men's Formal Shirt,men,77.38,2,credit_card
2023-01-28 17:44:35,fd690526-1950-4d95-a342-27812f6b0a9f,P3197,Kid's Toy Car,kids,64.76,5,credit_card
2023-03-25 16:25:43,41babbc0-42e5-4a47-ad29-6e31392d1c17,P3069,Women's Scarf,women,193.36,1,wallet
2023-11-10 08:35:45,039b5cb7-f519-48ef-9929-fe90b1f95706,P6481,Kid's Story Book,kids,199.16,5,credit_card
2023-01-02 05:10:06,4c9eb6df-a33c-42f1-acd3-12bc5631c84c,P6189,Women's Handbag,women,26.92,3,upi
2023-07-18 18:20:14,6f08030c-fa0f-4c92-940c-c9bca773b0fc,P2658,Men's Jeans,men,190.09,5,upi
2023-02-05 10:52:32,e309f348-e663-4be3-aa8b-f304f961d68a,P1151,Kid's Tricycle,kids,79.52,1,wallet
2023-02-08 11:43:41,faa52be9-9a1c-4473-9f79-15e4c2d165da,P8280,Women's Dress,women,165.09,1,credit_card
2023-01-06 05:52:52,ced64337-7a32-4e57-91be-acde954b65d4,P1697,Men's Shoes,men,171.68,3,upi
2023-04-02 22:02:47,1c3175ca-cb90-454a-8060-a3b2015fee01,P8727,Kid's Toy Car,kids,136.49,3,upi
2023-07-29 12:51:29,459a6e6a-3dc0-47f9-bb7a-b892c8d1dc78,P2776,Kid's Building Blocks,kids,113.69,5,credit_card
2023-03-28 05:34:50,7feed260-718a-4515-90d9-3353db69b1cf,P9354,Men's Jeans,men,77.11,2,wallet
2023-11-25 11:23:30,3c28c580-917b-44a9-80e2-2805184934ed,P2613,Men's Shoes,men,123.82,2,wallet
2023-11-06 05:40:03,127d5915-151c-4aa7-8854-a9225d63abdc,P4451,Women's Sandals,women,180.35,3,credit_card
2023-05-11 04:45:33,6ff64657-807f-4802-ab24-e3a8cd5e4f83,P2218,Kid's Story Book,kids,118.46,5,wallet
2023-07-17 20:10:41,c1222ad3-2104-4151-a452-fb4888b2c4ce,P1155,Kid's Onesie,kids,111.58,2,credit_card
2023-09-20 05:53:56,c37dfc9c-4ced-48b1-bbe2-033057f77dd2,P2163,Women's Sandals,women,97.25,2,wallet
2023-10-29 02:55:50,a3055a11-56a7-409d-9b2b-728ab14be05f,P7055,Women's Earrings,women,56.02,5,credit_card
2023-05-11 22:18:10,23d2f524-45cb-4672-819a-b4b31f7d1816,P8062,Kid's Tricycle,kids,107.3,4,upi
2023-08-01 19:21:25,e91b6203-9597-4934-a73c-c0f4bc6c4966,P1819,Kid's Building Blocks,kids,184.04,5,credit_card
2023-08-24 01:03:10,410ca773-a0d1-4129-b4d9-0e1c76fc7d3f,P4048,Women's Earrings,women,52.56,1,credit_card
2023-10-28 09:18:30,50e8e832-ecd3-4c84-8dd6-c0ae85de1ad2,P6120,Women's Scarf,women,127.93,5,credit_card
2023-02-23 01:40:18,a1f98806-1182-497d-b847-16b850fc948e,P5490,Women's Handbag,women,92.03,2,wallet
2023-06-06 00:47:39,c55a5ee7-beba-42d0-9da3-7bf4dd52e5bd,P5703,Women's Sandals,women,115.11,2,upi
2023-05-09 02:07:30,97a19a9a-7753-45ac-97f8-a77fc1e9b72c,P8756,Women's Dress,women,71.37,2,upi
2023-09-09 04:56:40,4ebfdbf6-879a-42ca-81a0-beae0c5f903a,P7658,Men's T-Shirt,men,75.35,2,upi
2023-02-07 17:00:20,d9b2eb51-5ae7-48e0-9735-a2f0f1a730a3,P5258,Women's Earrings,women,125.7,2,wallet
2023-05-22 17:16:28,11012280-15f3-495a-b666-c922dbb1fa91,P2542,Women's Scarf,women,14.6,3,upi
2023-05-22 10:34:19,07928336-9c4b-4605-8035-19b7ea3d6d9a,P6223,Men's Jeans,men,164.49,2,credit_card
2023-10-27 03:25:35,59c8c9c7-16d6-4196-85d8-fe4aa9396440,P3723,Men's Formal Shirt,men,51.21,2,wallet
2023-06-24 22:04:19,3bee3dab-db3b-4e6b-b950-c65c946f8f7c,P4570,Kid's Story Book,kids,134.96,1,credit_card
2023-01-13 06:44:58,4fecf878-c4f2-4983-afbd-6d2897d26d4c,P4930,Men's Watch,men,192.86,1,wallet
2023-08-06 02:14:26,ba6fab48-41d9-405c-8ae8-dccd0484e5f9,P4043,Women's Scarf,women,155.21,1,upi
2023-04-23 15:53:07,2c0a243e-06da-4b33-b60b-d32951800489,P6684,Kid's Toy Car,kids,43.61,4,wallet
2023-01-01 18:18:41,3f2c5d1a-90cb-4c0c-9f74-8c7b8081d121,P4266,Women's Sandals,women,105.5,1,credit_card
2023-08-07 05:35:00,d8be72b5-09ba-4f66-b6fc-3cb52a2034bc,P8581,Kid's Story Book,kids,24.45,3,credit_card
2023-08-24 23:23:39,2e89f2c1-d043-461f-9581-de0b57c1166f,P6452,Women's Dress,women,86.23,1,upi
2023-06-11 20:58:50,c2a92c4f-4f54-4803-aab9-dfd491741213,P7232,Women's Scarf,women,56.16,2,credit_card
2023-02-01 19:44:54,403bbbf2-4a6d-4ed7-80d8-97f1aaff216e,P4869,Men's Formal Shirt,men,21.74,1,credit_card
2023-03-08 02:39:47,46f070be-698d-4ecb-8bb0-49a82a27b03a,P7273,Kid's Onesie,kids,30.19,2,upi
2023-04-18 12:35:35,2ac1bb8e-5d6c-4bee-b15c-2879c7e6101d,P8515,Women's Scarf,women,52.54,2,upi
2023-07-03 02:34:21,d5d1ca82-0962-4b9c-b05c-029105a4c17e,P9134,Kid's Onesie,kids,139.58,2,wallet
2023-12-10 19:51:31,d6883c1e-2b88-48f8-ba86-ff60d7d5632a,P6242,Kid's Building Blocks,kids,177.95,1,wallet
2023-09-14 10:03:27,5ca4ade9-dcef-4176-93bc-d5382c0c83fb,P5994,Women's Dress,women,54.27,2,upi
2023-08-17 12:09:11,a2a1dd16-f88f-4739-b8d5-bbf0bdc2333d,P5602,Men's Jeans,men,75.32,1,wallet
2023-10-20 19:16:34,8e7e2848-b74e-427e-808e-2680137c1ddf,P1092,Kid's Onesie,kids,142.44,3,upi
2023-07-27 07:30:53,fb2d2ec3-58e3-4d26-b347-f657ac86faa1,P3027,Women's Earrings,women,165.1,3,upi
2023-06-13 02:59:08,3aa47337-5808-4ba0-abdc-6dbd2fb5f9a2,P2398,Women's Dress,women,172.47,1,credit_card
2023-05-04 10:13:45,a0f5806e-2624-4cbd-9622-0f852089ab55,P3780,Kid's Onesie,kids,136.73,4,upi
2023-12-24 03:51:42,5d961dbd-34c5-4e62-acee-14249f3e0520,P1241,Kid's Story Book,kids,113.67,3,wallet
2023-01-18 03:38:27,da28f121-d644-41b8-9934-586871e19b88,P7683,Kid's Building Blocks,kids,186.59,2,wallet
2023-01-14 22:04:32,91dd62f2-c2de-433c-bb13-e5848dfe33a2,P4371,Women's Scarf,women,125.46,2,credit_card
2023-04-12 19:58:49,94839628-3a70-4d49-a8f9-ce946dceff5d,P5370,Women's Dress,women,129.0,1,upi
2023-03-14 14:49:41,aec4c288-f3f0-4753-9a9d-9ac6ea8127b5,P2819,Men's T-Shirt,men,99.65,1,wallet
2023-09-18 19:03:54,8e17cf3c-e0e6-44b2-b1d5-981d73c905cb,P5830,Men's Shoes,men,41.75,5,credit_card
2023-02-26 10:52:52,09689123-9115-47b4-8067-ff5d949af1ac,P5909,Women's Scarf,women,199.29,5,upi
2023-09-08 09:49:42,6e264ff6-e3e5-4f07-926d-b14b090366cc,P5583,Kid's Toy Car,kids,103.88,4,upi
2023-05-12 20:54:57,0f6b7325-e7f4-4a14-bea6-29cdb3230b4a,P2873,Men's T-Shirt,men,192.67,2,wallet
2023-07-06 01:17:23,989bf5bb-e58c-448f-a814-49a1fc94ef9f,P4140,Kid's Toy Car,kids,199.13,2,credit_card
2023-07-01 22:55:30,f564fd2d-21c7-4ea0-b0ee-f789f3409d39,P2184,Women's Scarf,women,102.72,3,upi
2023-12-02 03:55:45,184e850b-0770-4df8-a007-9ad9d2737920,P7157,Kid's Story Book,kids,12.48,4,credit_card
2023-05-10 12:48:29,ea6ea8dc-26a8-4e2e-9a58-9f0f3e344145,P5956,Men's Shoes,men,96.62,2,credit_card
2023-10-01 09:00:50,47881a62-9abd-4681-81a7-96a2a23f2ed6,P9333,Women's Earrings,women,87.16,4,wallet
2023-01-15 11:29:16,31e42a3e-9805-4b84-ae34-bf61800cddb1,P7076,Men's T-Shirt,men,142.2,4,credit_card
2023-12-04 00:46:20,a80cd411-a2f6-4129-a41a-c8b93b040ffc,P9011,Kid's Toy Car,kids,15.3,4,credit_card
2023-03-25 16:34:55,f65baaa1-855a-4a1d-863b-2bfc36c287dc,P2160,Kid's Onesie,kids,142.07,1,credit_card
2023-08-01 14:22:11,8426f36c-4678-46dc-b92d-a00b0f7a8fd7,P8155,Men's Watch,men,36.09,2,upi
2023-02-22 10:59:34,10ca3690-4d75-4d8f-a32f-d11efa6efbab,P6158,Women's Scarf,women,125.58,4,credit_card
2023-02-19 21:15:30,6cad5c15-f397-4443-ba60-d3d1389b4e5b,P4464,Men's Jeans,men,79.62,4,upi
2023-03-19 14:41:44,3864e910-9dcd-4c09-9d86-8344726da373,P9190,Kid's Building Blocks,kids,41.12,1,upi
2023-05-20 17:17:46,7bae71df-864c-4497-b89b-d5c6939d1cbd,P9766,Women's Earrings,women,102.05,4,wallet
2023-07-31 20:44:58,eea9621d-c669-475f-a55a-07ed04ee2bae,P7710,Men's Watch,men,103.34,4,wallet
2023-09-29 15:13:26,c5a41626-f8ad-4c85-8ea2-421f3268de60,P5457,Kid's Building Blocks,kids,36.73,1,credit_card
2023-04-12 19:48:47,4354067c-923e-4b26-9593-b5b65780bdef,P2837,Kid's Toy Car,kids,11.11,1,credit_card
2023-04-11 13:03:12,13d4c877-3e41-41b9-bd7f-eb4d57a236d7,P9420,Kid's Onesie,kids,37.26,1,credit_card
2023-08-23 20:49:27,6c63889c-10e4-4f0f-9f95-62f7d4e47de2,P1901,Women's Handbag,women,85.17,1,credit_card
2023-09-19 11:34:57,3a1aa05c-cc24-4ff5-9cd5-3a92269d055c,P2847,Women's Dress,women,42.99,3,wallet
2023-01-01 14:02:58,c61dc540-9b09-4121-8e77-b8f769253650,P4558,Men's Watch,men,183.99,5,wallet
2023-01-31 03:15:25,aacc2add-8308-42bd-a201-5a9874387ccf,P3379,Women's Dress,women,147.95,1,wallet
2023-01-29 02:12:34,2fc41cc9-ec47-4a0b-9d31-3495305dff9b,P3964,Women's Earrings,women,125.07,2,credit_card
2023-02-03 03:02:26,c3705bff-3d20-4a2f-99e2-4ac79fc52c5c,P5621,Women's Earrings,women,79.24,5,wallet
