user_id,product_id,product_name,category,price,quantity,payment_method,timestamp,total_purchase_amount
f9df852d-9021-4fa9-9d95-f4cbde097b44,P5502,Kid's Onesie,kids,160.29,5,upi,2023-10-07T01:27:38.000Z,801.45
e0175f9a-9ca5-4865-91c2-26762ed7eaff,P1885,Men's Shoes,men,183.04,1,upi,2023-08-20T23:29:54.000Z,183.04
d67142d9-a0b5-4825-afe0-fc938ef06aaf,P5932,Women's Dress,women,188.39,3,credit_card,2023-01-26T21:26:42.000Z,565.17
c1d51b7d-affb-416b-acc3-9d00ba69b061,P9860,Women's Earrings,women,153.33,4,wallet,2023-12-20T17:40:48.000Z,613.32
5855d61b-37c7-415c-8be7-1e00513db44c,P7442,Women's Sandals,women,37.74,1,credit_card,2023-01-09T09:32:19.000Z,37.74
2d68f202-ee8e-48f9-b0e1-9b42eb47cf39,P5675,Women's Scarf,women,39.97,5,credit_card,2023-02-05T17:42:03.000Z,199.85
d8de0b8b-5da1-41ff-8ff4-6b53f716d52f,P9106,Women's Earrings,women,22.74,4,credit_card,2023-05-05T11:32:55.000Z,90.96
0ffc3ef9-9e32-4cf5-a6fa-a2918164b65d,P4433,Kid's Toy Car,kids,85.1,1,wallet,2023-09-06T22:58:12.000Z,85.1
9ea3fefc-0c12-4107-8b69-d798948861d0,P3169,Women's Dress,women,72.8,1,wallet,2023-09-25T03:53:56.000Z,72.8
be557163-9565-44d3-acdb-c1dfeb48c94b,P4040,Women's Earrings,women,22.98,1,wallet,2023-04-02T00:08:05.000Z,22.98
f18779c6-0c31-42a3-9d0b-efd39941b12b,P7034,Men's Formal Shirt,men,68.86,5,credit_card,2023-11-05T20:31:13.000Z,344.3
951692d9-a2da-4a0a-959f-b0c8d43df008,P1172,Women's Handbag,women,185.27,4,wallet,2023-11-13T04:08:40.000Z,741.08
e1cc55b1-4693-4a28-b3f6-3a74074e984b,P9718,Men's Formal Shirt,men,171.35,3,wallet,2023-08-20T19:51:00.000Z,514.05
9685df74-5924-4098-8058-1629e2624313,P8056,Kid's Toy Car,kids,168.16,5,credit_card,2023-03-14T02:56:23.000Z,840.8
59d5bdca-2b64-4d53-bad1-38e3d7a43c1f,P9240,Men's T-Shirt,men,83.24,4,upi,2023-06-27T22:01:40.000Z,332.96
78624103-7fa0-4f0a-b2b6-107e40b75e11,P3418,Men's Watch,men,22.36,3,credit_card,2023-10-21T15:38:59.000Z,67.08
94c1427e-3315-48d5-9df9-354010705194,P5135,Kid's Toy Car,kids,167.06,2,upi,2023-09-29T15:50:12.000Z,334.12
28525281-04c4-4467-85cb-e55b5403bf66,P5508,Women's Dress,women,13.44,5,upi,2023-01-21T11:10:03.000Z,67.2
e61154b2-57e1-4cfa-a2b4-840f057260c1,P2904,Kid's Building Blocks,kids,96.05,2,upi,2023-03-03T13:18:43.000Z,192.1
6d6c1d77-5990-4536-904f-b67874e86253,P9407,Women's Sandals,women,92.35,1,credit_card,2023-09-19T15:08:51.000Z,92.35
6a726320-6aff-4159-9fc0-6f45428e3127,P7435,Men's T-Shirt,men,198.72,4,upi,2023-06-09T04:31:50.000Z,794.88
ede2c6da-c78d-43a3-a36c-90611f1e3a27,P4882,Men's Formal Shirt,men,173.11,3,upi,2023-03-04T19:59:23.000Z,519.33
f3a4b74c-b57c-4375-a63e-28c4faef35ae,P2267,Men's Jeans,men,148.55,1,upi,2023-09-27T18:44:30.000Z,148.55
9eff5e65-98fd-4ac5-bb24-f88b6057da8b,P8192,Women's Dress,women,133.22,3,wallet,2023-07-11T06:44:39.000Z,399.66
dd83cfcd-a071-4f9a-8dc5-68a994e5806a,P8212,Kid's Onesie,kids,126.81,5,upi,2023-03-06T05:16:58.000Z,634.05
0d2292c6-a0e9-4916-94c7-1d6d6a514c76,P1783,Women's Sandals,women,21.84,5,credit_card,2023-12-22T21:37:43.000Z,109.2
11c4a404-48c8-4baa-941f-fdb75dc01b4a,P8174,Kid's Story Book,kids,34.04,3,credit_card,2023-06-13T05:27:59.000Z,102.12
21216c4e-7287-4f5a-8f7a-ac29fb6c5593,P4296,Women's Handbag,women,36.65,2,upi,2023-06-15T09:36:33.000Z,73.3
3d486d70-e4cf-49cb-a4c9-56aec4845000,P5081,Women's Dress,women,137.28,1,credit_card,2023-01-02T13:57:49.000Z,137.28
4d3a0e9b-4483-40d2-ae57-1a32f58ca2fe,P1632,Women's Scarf,women,133.61,5,upi,2023-02-05T01:20:42.000Z,668.05
7ee087f4-e1e7-4753-a208-e6e75f15fcce,P4634,Kid's Story Book,kids,13.58,3,credit_card,2023-08-28T17:31:50.000Z,40.74
1fdc74ea-f8e6-4639-b8f5-a667afde3ceb,P8932,Women's Sandals,women,153.88,5,upi,2023-01-12T16:11:06.000Z,769.4
5d27f203-e59c-41dc-a0c7-216939585e79,P4073,Men's Formal Shirt,men,96.46,2,upi,2023-10-31T04:28:40.000Z,192.92
cfd9c85e-34ce-45a1-8b5c-16dce0583726,P4434,Kid's Story Book,kids,27.92,1,upi,2023-08-18T08:17:56.000Z,27.92
0c766609-0ab7-49f2-b857-3c75412bca95,P8268,Women's Scarf,women,150.88,3,wallet,2023-11-26T22:50:43.000Z,452.64
2883bc86-6d40-4596-a09f-9f96685a6ad6,P9102,Men's Shoes,men,22.12,2,wallet,2023-11-02T08:04:56.000Z,44.24
43113e82-3211-4d55-9bef-3be8b40cc99d,P1633,Women's Earrings,women,6.76,4,credit_card,2023-04-20T16:05:52.000Z,27.04
19341a1a-ca6f-4966-8afc-424b2b4a3f19,P6256,Men's T-Shirt,men,106.63,5,wallet,2023-10-05T23:52:41.000Z,533.15
ffecbce9-f835-43e8-94dc-8ca7788b6ecc,P2385,Men's Formal Shirt,men,134.71,2,upi,2023-06-15T00:03:29.000Z,269.42
631a89b6-e6cc-4574-9670-a4b8f5d91616,P5444,Kid's Story Book,kids,18.91,1,credit_card,2023-03-19T04:41:27.000Z,18.91
ce54ab48-381a-4ff6-94d5-c35569ed66d6,P4289,Women's Dress,women,119.96,3,wallet,2023-07-02T03:30:35.000Z,359.88
e7b6b75b-57fe-40d2-9135-5f012280efc1,P4967,Women's Dress,women,141.98,3,upi,2023-02-21T00:54:04.000Z,425.94
7151048f-386c-4a13-9b0e-1e1904442bdf,P2341,Men's Formal Shirt,men,187.03,1,credit_card,2023-09-20T07:10:16.000Z,187.03
9c83b9e6-7ba6-4f41-8349-98d3033cc04e,P5958,Men's Watch,men,198.21,5,credit_card,2023-12-01T06:22:04.000Z,991.05
b875dab8-c718-4802-ac43-fbd0c0da2b16,P8702,Men's Jeans,men,40.12,4,upi,2023-06-13T02:21:46.000Z,160.48
eb7229e5-887d-42c5-a3ae-8428f1a14c27,P9754,Women's Handbag,women,156.67,1,wallet,2023-02-11T17:03:20.000Z,156.67
10ed75eb-5268-4882-b060-545af2ca7a7f,P1557,Kid's Building Blocks,kids,88.11,4,wallet,2023-10-26T02:34:03.000Z,352.44
d5ff66f1-ca14-4c5b-8967-849227ea7c72,P7844,Men's Jeans,men,140.97,5,upi,2023-04-28T04:17:22.000Z,704.85
18b4e3a0-dc17-4e8f-a89f-0ee442d6ab96,P6862,Women's Handbag,women,55.82,4,upi,2023-04-03T01:48:30.000Z,223.28
5e553909-5fd3-4fa0-a9ea-6ec5309019bb,P9037,Men's Jeans,men,110.01,5,credit_card,2023-12-12T12:15:35.000Z,550.05
def351a9-25dc-4bf4-bc4d-a9e9946df3fa,P7493,Kid's Tricycle,kids,122.06,2,upi,2023-12-16T15:51:49.000Z,244.12
ea671887-4780-4039-b961-70b4d8a576cd,P3889,Men's Shoes,men,72.05,2,credit_card,2023-08-17T18:39:35.000Z,144.1
323a89b8-4c10-4fd3-b44b-92a84a4c6b9b,P4402,Women's Earrings,women,36.91,4,upi,2023-08-30T04:57:18.000Z,147.64
dbdb2ea2-ed38-4bc5-bf2e-fbdf0add7e13,P1370,Women's Handbag,women,140.03,3,credit_card,2023-11-09T12:57:03.000Z,420.09
768b469b-19d0-48e0-ad93-081ebca48563,P6026,Kid's Story Book,kids,83.58,3,wallet,2023-02-20T03:57:27.000Z,250.74
86a2489d-b9bb-414a-b9d6-a4ad3b722924,P2657,Men's Shoes,men,105.2,5,wallet,2023-04-17T15:58:37.000Z,526.0
db829bf7-5b0b-4080-a654-1376dd8273ff,P1495,Women's Scarf,women,87.22,3,credit_card,2023-07-26T07:38:04.000Z,261.66
989d9f6f-3e83-49ae-af91-ae59350f596b,P9124,Kid's Onesie,kids,11.79,4,credit_card,2023-10-30T23:56:53.000Z,47.16
7cef401b-aaee-48e3-8457-9542b96e77ae,P2618,Kid's Toy Car,kids,110.19,4,credit_card,2023-12-15T12:37:10.000Z,440.76
827041e3-5d3a-4dd6-8cd5-0811ef5a9a47,P7641,Kid's Onesie,kids,28.69,4,wallet,2023-05-23T15:06:27.000Z,114.76
d2d1c64d-e4a8-46c8-b504-261fb8e033b2,P2720,Men's Jeans,men,56.2,3,credit_card,2023-02-07T14:12:58.000Z,168.6
728783cb-dfad-4037-a2aa-a6ab4d511576,P7576,Women's Dress,women,131.46,1,credit_card,2023-12-05T01:23:47.000Z,131.46
b0fddeec-a65b-4aa3-aad2-1eea58e8e375,P8501,Kid's Tricycle,kids,156.41,2,credit_card,2023-09-03T03:22:51.000Z,312.82
931400c8-8469-4fb5-bacd-05097756ea62,P1262,Women's Sandals,women,144.87,1,upi,2023-07-06T20:10:51.000Z,144.87
df24dd72-3115-4241-949f-c33abbd661a7,P4364,Kid's Building Blocks,kids,189.53,4,wallet,2023-05-21T02:25:02.000Z,758.12
a7a4977b-c748-4e12-9024-48b3a94ca468,P4868,Women's Dress,women,118.38,4,credit_card,2023-04-06T11:22:56.000Z,473.52
57f65e74-b592-47ab-b375-1309b6f83e7c,P6234,Kid's Building Blocks,kids,155.86,2,credit_card,2023-12-22T18:29:58.000Z,311.72
c7372b62-ba05-47ab-9e83-ba4b6a06cbd3,P6654,Women's Sandals,women,5.7,1,credit_card,2023-12-24T14:13:31.000Z,5.7
698c6a8b-369e-4f5a-92bc-e21e8d46182c,P8100,Women's Sandals,women,144.74,5,credit_card,2023-02-17T13:29:48.000Z,723.7
b45c5d65-6f3a-4379-ba0c-63bb752cb748,P4533,Women's Sandals,women,134.34,1,upi,2023-11-07T09:59:10.000Z,134.34
e4fb0131-f45a-4516-843f-9ed5f165e150,P1350,Kid's Tricycle,kids,146.19,2,upi,2023-03-18T18:19:15.000Z,292.38
8ba1ff36-145d-4ada-a7d5-7e1d1de0c0b8,P6296,Men's Formal Shirt,men,19.23,2,credit_card,2023-11-08T17:25:30.000Z,38.46
228f09c9-c69f-43e9-8d06-f00d3183a3ca,P8176,Men's Watch,men,175.77,1,upi,2023-04-18T00:54:25.000Z,175.77
e8a8177f-1206-49a3-a933-12c22ba2f428,P1147,Men's Shoes,men,109.96,4,upi,2023-01-27T18:14:23.000Z,439.84
2241c8e3-ce24-4057-b16f-0ab63f8879b9,P8286,Kid's Tricycle,kids,41.44,1,upi,2023-07-27T03:40:51.000Z,41.44
132acb87-3108-4975-b110-dd4bc19d5df1,P4608,Women's Handbag,women,94.42,3,credit_card,2023-12-17T16:24:55.000Z,283.26
ff218ca9-c940-40af-8207-5b011d50f634,P5142,Men's T-Shirt,men,181.24,3,credit_card,2023-01-28T14:15:33.000Z,543.72
00c87294-10fe-43d1-a0d9-f6c232c7ca05,P1006,Kid's Toy Car,kids,58.05,1,wallet,2023-09-10T03:22:45.000Z,58.05
5807d96e-7d3a-4f0d-94c3-2b048191dca0,P5257,Women's Sandals,women,33.56,4,wallet,2023-04-16T07:39:07.000Z,134.24
ac7febdb-7c03-4288-9cb5-206777bf4751,P5779,Women's Handbag,women,160.95,1,wallet,2023-05-30T08:46:11.000Z,160.95
9dd62058-f651-4f97-88df-0e4663b9c24c,P2285,Kid's Tricycle,kids,176.29,4,credit_card,2023-09-14T09:49:41.000Z,705.16
4df01260-6c58-4659-b1c9-17bdca871bca,P9383,Kid's Onesie,kids,164.46,5,credit_card,2023-04-09T22:16:17.000Z,822.3
20afc280-f8b9-472f-a3a4-c190da9c0c2c,P9296,Kid's Story Book,kids,135.57,5,credit_card,2023-07-20T00:29:54.000Z,677.85
9e3d2cd4-b73c-40ad-bf12-b1908804921a,P5241,Kid's Tricycle,kids,40.82,5,upi,2023-01-16T19:32:29.000Z,204.1
5a93a55a-7164-468f-971a-06e11b97bf83,P6105,Men's Shoes,men,178.77,1,credit_card,2023-12-27T03:47:06.000Z,178.77
ed3ae73c-1c50-4138-8a3d-75a586e2a071,P1152,Men's T-Shirt,men,104.94,1,upi,2023-03-05T07:32:33.000Z,104.94
9b25c2fb-88ed-4f6f-8156-946191e10fce,P6675,Women's Sandals,women,104.08,3,credit_card,2023-12-30T08:04:49.000Z,312.24
d32730a6-0b89-4e3e-8af7-6f014f965076,P9880,Men's Shoes,men,138.77,5,upi,2023-01-28T00:08:24.000Z,693.85
0579913c-0188-4350-91bf-8004d82bb595,P5607,Women's Sandals,women,64.08,5,wallet,2023-05-23T12:19:19.000Z,320.4
e0c6e92a-9459-455a-b218-3412159564b3,P2349,Women's Sandals,women,41.37,4,wallet,2023-04-07T22:34:15.000Z,165.48
aca0d46f-b42f-4a6a-b8b4-702556f84358,P2522,Men's T-Shirt,men,76.6,4,wallet,2023-10-22T00:14:10.000Z,306.4
53c96ab2-0632-42f3-9cba-a15de8c55f84,P3204,Men's Jeans,men,74.72,5,wallet,2023-11-28T05:50:46.000Z,373.6
260e07e8-9441-4672-b9d4-1cf7b5b1c3fc,P7581,Women's Sandals,women,50.54,2,wallet,2023-01-16T14:21:49.000Z,101.08
8d587aa2-cb0e-472d-826e-4a3077703065,P4574,Men's Formal Shirt,men,54.4,3,credit_card,2023-03-22T15:21:50.000Z,163.2
f7da9fcb-16bc-4e99-8c97-001f8970bd9c,P7233,Kid's Onesie,kids,87.76,4,wallet,2023-01-18T05:37:03.000Z,351.04
28caca78-1816-44e2-8390-d2a8f1b941df,P7504,Kid's Onesie,kids,155.1,4,credit_card,2023-05-20T04:25:57.000Z,620.4
229c97f7-6ef3-4caa-8f27-ca5ac9a1d46e,P9330,Women's Dress,women,80.81,5,upi,2023-12-16T10:21:48.000Z,404.05
e724c822-c3d8-4ecd-81e2-53433071a921,P6886,Kid's Tricycle,kids,131.5,2,wallet,2023-07-03T14:41:54.000Z,263.0
c9d78eb9-d474-4405-a07c-24262e5e330e,P6582,Kid's Building Blocks,kids,172.45,1,wallet,2023-10-09T22:15:22.000Z,172.45
391f6b89-d04b-44d7-b225-bffc05b4f23b,P5996,Women's Sandals,women,141.54,3,credit_card,2023-12-10T15:00:14.000Z,424.62
c7ae2c25-b884-4a9f-81d4-f4fab90b112a,P2481,Men's Jeans,men,40.67,2,wallet,2023-12-31T17:40:34.000Z,81.34
8bd452e9-357b-4821-8fbd-02c6e7c0968c,P9407,Kid's Building Blocks,kids,69.11,2,upi,2023-03-19T07:58:28.000Z,138.22
acf97b13-495b-4286-8fab-7ac314c07d23,P7296,Men's Jeans,men,197.87,5,upi,2023-03-25T19:29:39.000Z,989.35
b1f0b28c-a0a3-4eb6-b66c-7a679eea5e63,P3373,Men's T-Shirt,men,101.17,4,upi,2023-03-03T19:56:17.000Z,404.68
8e85491c-058f-40f1-bef0-f4e88db50461,P8515,Women's Handbag,women,71.93,3,wallet,2023-04-05T19:18:52.000Z,215.79
9d2c93a7-981e-412a-976f-2597134950e9,P1830,Men's Watch,men,110.6,1,upi,2023-02-18T14:56:12.000Z,110.6
61a1e59f-6ee6-487f-97c8-99824a054640,P7909,Kid's Onesie,kids,36.55,1,credit_card,2023-08-07T22:53:30.000Z,36.55
7243d0a8-ffc8-4bcb-8e10-2c6a841afff6,P5814,Men's Jeans,men,55.33,5,credit_card,2023-06-27T19:20:13.000Z,276.65
b0421c0c-3a92-4d4b-8ba0-318abaf1b6fb,P9053,Men's Formal Shirt,men,94.22,2,upi,2023-12-07T19:05:02.000Z,188.44
e6fa6a24-521b-4bdd-b955-e558efe5fe42,P6734,Men's Watch,men,186.7,2,upi,2023-08-30T17:29:26.000Z,373.4
39030cb0-9811-453f-8567-1d5ba272019a,P6000,Men's Jeans,men,154.43,4,upi,2023-01-08T01:02:27.000Z,617.72
ed60f887-0720-4d33-b185-e0d3e540094e,P1866,Kid's Tricycle,kids,173.77,5,upi,2023-09-08T22:05:28.000Z,868.85
a0d6bab6-6bda-46e9-8012-8a5f33ebbb75,P9448,Kid's Tricycle,kids,122.28,3,credit_card,2023-08-23T04:12:54.000Z,366.84
41da2074-08de-4013-a26b-c2a501d02485,P4510,Men's T-Shirt,men,166.39,4,upi,2023-03-02T05:22:19.000Z,665.56
876c16cf-237d-473b-9190-156664ad3bd6,P8043,Men's Formal Shirt,men,169.09,1,upi,2023-10-24T21:11:07.000Z,169.09
d9436ab4-3b54-4d15-98d1-37cd7a3a4ed1,P1753,Men's Shoes,men,97.58,1,wallet,2023-04-04T05:30:23.000Z,97.58
173109f2-dc9b-4104-ba0e-28da5000c1b9,P7834,Kid's Toy Car,kids,107.14,4,upi,2023-07-22T20:29:40.000Z,428.56
7103f512-0d30-4b98-b27d-7587609eca30,P9023,Men's T-Shirt,men,17.05,3,upi,2023-10-23T06:27:11.000Z,51.15
4dbf2061-3ba8-4af8-8cb3-9ca4013b6f23,P2259,Kid's Tricycle,kids,174.9,3,credit_card,2023-02-03T07:25:46.000Z,524.7
d5d038fe-87fa-4bee-a823-5392c97ace90,P3177,Kid's Building Blocks,kids,8.96,4,upi,2023-01-12T09:59:45.000Z,35.84
1d7743f5-6f18-413d-85a1-a759f839efce,P6173,Kid's Toy Car,kids,35.48,2,upi,2023-06-30T22:47:26.000Z,70.96
a4cc3df5-6d83-445c-bdac-02f6239fc16c,P2564,Women's Handbag,women,46.01,3,wallet,2023-04-15T17:53:03.000Z,138.03
38b4be77-722c-47a3-93b8-8da6c3175472,P2245,Men's Jeans,men,124.54,2,upi,2023-06-02T12:46:21.000Z,249.08
ef9643c2-efb9-4b2c-82ba-935d785cd7cf,P7508,Women's Scarf,women,40.7,1,wallet,2023-04-25T18:26:55.000Z,40.7
0c4dfc31-5662-4781-97b3-0fefbae1023b,P7542,Kid's Toy Car,kids,40.0,4,upi,2023-03-30T06:55:48.000Z,160.0
c73872ed-3fc0-4548-b32e-c059b419efc2,P1290,Women's Handbag,women,147.31,5,wallet,2023-09-24T10:16:09.000Z,736.55
1d3ae8eb-aff1-427a-bfcb-e9b44316a85c,P8372,Men's Shoes,men,68.33,5,credit_card,2023-08-30T06:46:20.000Z,341.65
3428f0c5-f4ee-48fd-96e9-4528b2dc87ee,P2612,Men's T-Shirt,men,103.05,1,wallet,2023-12-21T22:02:24.000Z,103.05
7173b69c-6dd2-4d78-8f6c-618ff0c46124,P4948,Kid's Building Blocks,kids,74.3,2,wallet,2023-03-10T13:02:35.000Z,148.6
be68fa19-a071-4701-9448-f107cf28793a,P7311,Kid's Onesie,kids,82.93,2,upi,2023-05-05T20:29:17.000Z,165.86
e5191d37-8b44-4016-b6c6-bda4a0138093,P7943,Kid's Tricycle,kids,86.62,2,upi,2023-11-08T06:49:26.000Z,173.24
1bba64e1-dbdf-4d54-8569-1d2e9009ce56,P6280,Women's Scarf,women,175.84,3,upi,2023-05-18T02:13:38.000Z,527.52
65a3b370-9405-462a-8c76-3931794dd018,P7152,Kid's Building Blocks,kids,103.94,4,upi,2023-05-20T07:24:40.000Z,415.76
c3fa6a03-27e0-4a31-95b5-9815bcd72def,P5837,Kid's Toy Car,kids,79.49,2,wallet,2023-05-16T17:50:04.000Z,158.98
7bbdd47d-e7a8-4b4a-8feb-ba569fa17d59,P9560,Kid's Tricycle,kids,70.1,2,upi,2023-03-04T18:19:41.000Z,140.2
8a1fc362-aabd-456c-b477-29823462cb04,P4540,Women's Sandals,women,79.79,4,wallet,2023-09-21T05:05:30.000Z,319.16
0f91f3d9-b831-43c8-ad27-087d64537f1b,P6425,Men's Jeans,men,94.12,1,upi,2023-06-03T21:38:57.000Z,94.12
7a686296-7076-4121-ba18-f0d6439a58bd,P4328,Men's Jeans,men,124.24,1,wallet,2023-08-25T13:48:33.000Z,124.24
74a45d39-a285-4446-a9a9-5c024bd574b9,P6605,Men's Jeans,men,42.52,3,credit_card,2023-06-04T22:00:09.000Z,127.56
37498849-f94a-43cd-9a23-21152935dc59,P2871,Women's Handbag,women,47.48,2,upi,2023-10-27T16:55:22.000Z,94.96
6e6e8884-6132-451c-8cb2-fad4f736524a,P4623,Kid's Toy Car,kids,145.3,4,upi,2023-01-25T15:56:45.000Z,581.2
5b46bc66-8e2f-4507-afa4-4ddbec17355d,P1001,Men's Shoes,men,59.9,5,credit_card,2023-08-22T19:12:33.000Z,299.5
0d750bf3-ac60-4f52-8605-a070500e7dbf,P4291,Kid's Building Blocks,kids,126.18,4,upi,2023-02-14T17:21:13.000Z,504.72
073b0e8f-a662-41bf-bd63-db758b4bdd82,P3802,Kid's Building Blocks,kids,76.62,2,credit_card,2023-06-27T23:00:20.000Z,153.24
b5631729-18dc-4479-88fe-90d7f3a795f9,P6531,Women's Sandals,women,8.32,5,credit_card,2023-05-07T17:06:45.000Z,41.6
27b1ee1a-407d-4095-9de4-c258523df837,P1383,Kid's Story Book,kids,84.29,2,wallet,2023-04-18T00:42:19.000Z,168.58
461ed462-5fa9-4a4f-b351-c07715784f92,P2703,Women's Earrings,women,175.7,1,wallet,2023-09-10T07:24:42.000Z,175.7
4267762b-8bfb-44b6-a326-391fd9a2abee,P5446,Women's Dress,women,95.5,3,wallet,2023-02-01T06:17:20.000Z,286.5
2a4f0ec7-9a80-4095-84a1-f111c9d8d52a,P6870,Men's Formal Shirt,men,121.5,1,upi,2023-11-25T23:47:30.000Z,121.5
b7b8ff8d-263d-4362-8f93-53e936272128,P8019,Men's Formal Shirt,men,175.47,4,wallet,2023-11-13T04:56:23.000Z,701.88
93b7d6a0-65df-4e9b-9dfa-5c9c87ccaa63,P6391,Kid's Building Blocks,kids,114.85,2,credit_card,2023-03-03T10:23:59.000Z,229.7
41804cae-2901-4008-a9a2-a85259e92c7b,P7019,Men's Shoes,men,181.25,4,wallet,2023-08-21T01:18:44.000Z,725.0
0192c2e1-3749-4136-84a3-4b37b151dd47,P9621,Women's Sandals,women,105.2,4,credit_card,2023-06-13T01:16:11.000Z,420.8
ef25069e-88b5-4146-a6c4-f5b50b637b0d,P8540,Men's Watch,men,85.86,5,upi,2023-01-01T19:28:23.000Z,429.3
2bc3a0db-01a6-4cf6-9778-4d7176129ec1,P1884,Kid's Onesie,kids,66.89,5,upi,2023-03-01T00:46:12.000Z,334.45
e5db5dc3-2938-4c3f-b043-552de0548ce3,P8673,Women's Dress,women,16.64,4,wallet,2023-07-08T03:24:30.000Z,66.56
74075705-b61e-4164-99e6-be652639ffe5,P2121,Men's Formal Shirt,men,77.38,2,credit_card,2023-08-30T02:53:31.000Z,154.76
fd690526-1950-4d95-a342-27812f6b0a9f,P3197,Kid's Toy Car,kids,64.76,5,credit_card,2023-01-28T17:44:35.000Z,323.8
41babbc0-42e5-4a47-ad29-6e31392d1c17,P3069,Women's Scarf,women,193.36,1,wallet,2023-03-25T16:25:43.000Z,193.36
039b5cb7-f519-48ef-9929-fe90b1f95706,P6481,Kid's Story Book,kids,199.16,5,credit_card,2023-11-10T08:35:45.000Z,995.8
4c9eb6df-a33c-42f1-acd3-12bc5631c84c,P6189,Women's Handbag,women,26.92,3,upi,2023-01-02T05:10:06.000Z,80.76
6f08030c-fa0f-4c92-940c-c9bca773b0fc,P2658,Men's Jeans,men,190.09,5,upi,2023-07-18T18:20:14.000Z,950.45
e309f348-e663-4be3-aa8b-f304f961d68a,P1151,Kid's Tricycle,kids,79.52,1,wallet,2023-02-05T10:52:32.000Z,79.52
faa52be9-9a1c-4473-9f79-15e4c2d165da,P8280,Women's Dress,women,165.09,1,credit_card,2023-02-08T11:43:41.000Z,165.09
ced64337-7a32-4e57-91be-acde954b65d4,P1697,Men's Shoes,men,171.68,3,upi,2023-01-06T05:52:52.000Z,515.04
1c3175ca-cb90-454a-8060-a3b2015fee01,P8727,Kid's Toy Car,kids,136.49,3,upi,2023-04-02T22:02:47.000Z,409.47
459a6e6a-3dc0-47f9-bb7a-b892c8d1dc78,P2776,Kid's Building Blocks,kids,113.69,5,credit_card,2023-07-29T12:51:29.000Z,568.45
7feed260-718a-4515-90d9-3353db69b1cf,P9354,Men's Jeans,men,77.11,2,wallet,2023-03-28T05:34:50.000Z,154.22
3c28c580-917b-44a9-80e2-2805184934ed,P2613,Men's Shoes,men,123.82,2,wallet,2023-11-25T11:23:30.000Z,247.64
127d5915-151c-4aa7-8854-a9225d63abdc,P4451,Women's Sandals,women,180.35,3,credit_card,2023-11-06T05:40:03.000Z,541.05
6ff64657-807f-4802-ab24-e3a8cd5e4f83,P2218,Kid's Story Book,kids,118.46,5,wallet,2023-05-11T04:45:33.000Z,592.3
c1222ad3-2104-4151-a452-fb4888b2c4ce,P1155,Kid's Onesie,kids,111.58,2,credit_card,2023-07-17T20:10:41.000Z,223.16
c37dfc9c-4ced-48b1-bbe2-033057f77dd2,P2163,Women's Sandals,women,97.25,2,wallet,2023-09-20T05:53:56.000Z,194.5
a3055a11-56a7-409d-9b2b-728ab14be05f,P7055,Women's Earrings,women,56.02,5,credit_card,2023-10-29T02:55:50.000Z,280.1
23d2f524-45cb-4672-819a-b4b31f7d1816,P8062,Kid's Tricycle,kids,107.3,4,upi,2023-05-11T22:18:10.000Z,429.2
e91b6203-9597-4934-a73c-c0f4bc6c4966,P1819,Kid's Building Blocks,kids,184.04,5,credit_card,2023-08-01T19:21:25.000Z,920.2
410ca773-a0d1-4129-b4d9-0e1c76fc7d3f,P4048,Women's Earrings,women,52.56,1,credit_card,2023-08-24T01:03:10.000Z,52.56
50e8e832-ecd3-4c84-8dd6-c0ae85de1ad2,P6120,Women's Scarf,women,127.93,5,credit_card,2023-10-28T09:18:30.000Z,639.65
a1f98806-1182-497d-b847-16b850fc948e,P5490,Women's Handbag,women,92.03,2,wallet,2023-02-23T01:40:18.000Z,184.06
c55a5ee7-beba-42d0-9da3-7bf4dd52e5bd,P5703,Women's Sandals,women,115.11,2,upi,2023-06-06T00:47:39.000Z,230.22
97a19a9a-7753-45ac-97f8-a77fc1e9b72c,P8756,Women's Dress,women,71.37,2,upi,2023-05-09T02:07:30.000Z,142.74
4ebfdbf6-879a-42ca-81a0-beae0c5f903a,P7658,Men's T-Shirt,men,75.35,2,upi,2023-09-09T04:56:40.000Z,150.7
d9b2eb51-5ae7-48e0-9735-a2f0f1a730a3,P5258,Women's Earrings,women,125.7,2,wallet,2023-02-07T17:00:20.000Z,251.4
11012280-15f3-495a-b666-c922dbb1fa91,P2542,Women's Scarf,women,14.6,3,upi,2023-05-22T17:16:28.000Z,43.8
07928336-9c4b-4605-8035-19b7ea3d6d9a,P6223,Men's Jeans,men,164.49,2,credit_card,2023-05-22T10:34:19.000Z,328.98
59c8c9c7-16d6-4196-85d8-fe4aa9396440,P3723,Men's Formal Shirt,men,51.21,2,wallet,2023-10-27T03:25:35.000Z,102.42
3bee3dab-db3b-4e6b-b950-c65c946f8f7c,P4570,Kid's Story Book,kids,134.96,1,credit_card,2023-06-24T22:04:19.000Z,134.96
4fecf878-c4f2-4983-afbd-6d2897d26d4c,P4930,Men's Watch,men,192.86,1,wallet,2023-01-13T06:44:58.000Z,192.86
ba6fab48-41d9-405c-8ae8-dccd0484e5f9,P4043,Women's Scarf,women,155.21,1,upi,2023-08-06T02:14:26.000Z,155.21
2c0a243e-06da-4b33-b60b-d32951800489,P6684,Kid's Toy Car,kids,43.61,4,wallet,2023-04-23T15:53:07.000Z,174.44
